codex_judge_run_id,codex_model,judge_item_id,agent_model,scenario_id,category,repeat_index,session_id,question,answer_source,answer_chars,agent_duration_ms,tool_input_events,rule_based_qa_score,called_functions,missing_expectations,correctness,completeness,readability,practicality,hallucination_risk,overall,codex_reason,batch_duration_ms,estimated_answer_tokens,codex_judge_error
20260526_012823_bf7c136a,gpt-5.5,J0068,gpt-oss:20b,S04_last_week_runtime,state_query,1,601c388a-0562-4bfa-9176-0ef2b146c693,幫我看上週機台運轉與停機時數。,csv_preview,499,20379,2,92.5,apply_state_model,utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,,76,215,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:23.994640Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:23.994667Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0069,gpt-oss:20b,S05_this_week_status,state_query,1,edc9ae68-6428-462c-9b3a-ba297dbcd702,幫我看本週機台狀態。,csv_preview,828,27037,2,100.0,apply_state_model,,0.0,0.0,0.0,0.0,0.0,0.0,,76,318,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:23.994640Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:23.994667Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0070,gpt-oss:20b,S06_next_week_power,forecast,1,85bb7963-a797-4afa-8258-4094c11259f5,幫我預測下週耗電量。,csv_preview,0,16278,2,60.0,forecast_future,forecast_7d_increment,0.0,0.0,0.0,0.0,0.0,0.0,,76,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:23.994640Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:23.994667Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0071,gpt-oss:20b,S07_next_month_cost,forecast,1,baf412e2-b266-4ccf-b3c7-8f8819f14cde,幫我預測下個月電費，電價用每度 4 元。,csv_preview,495,30697,3,70.0,forecast_future,forecast_30d_increment|estimated_30d_cost,0.0,0.0,0.0,0.0,0.0,0.0,,70,212,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0072,gpt-oss:20b,S08_period_anomaly,anomaly,1,1d2f840b-fa14-493c-a608-8af540c7bebc,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,csv_preview,376,14576,2,75.0,check_anomaly,verdict,0.0,0.0,0.0,0.0,0.0,0.0,,70,158,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0073,qwen3:8b,S01_data_coverage,data_query,1,56a0f7dc-195a-4e54-b1c8-b88822c6e761,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,csv_preview,0,10910,0,35.0,,sensor_count,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0074,qwen3:8b,S02_period_state_distribution,state_query,1,bdba9b42-1fd0-449e-b84e-367b248ab1ce,幫我查 2026-05-01 的機台狀態分布。,csv_preview,0,15334,0,25.0,,rows|off_hours|running_high_hours|running_low_hours|idle_hours,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0075,qwen3:8b,S03_period_utilization,state_query,1,0e0d4709-545c-4c1c-8eea-057b406c1552,幫我看 2026-05-01 的機台稼動率。,csv_preview,0,20858,0,25.0,,running_hours|total_hours|utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0076,qwen3:8b,S04_last_week_runtime,state_query,1,3f112c66-45e7-4a66-bb0e-1e5aa9115453,幫我看上週機台運轉與停機時數。,csv_preview,0,12977,0,25.0,,running_hours|off_hours|total_hours|utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0077,qwen3:8b,S05_this_week_status,state_query,1,ca28c910-1508-4f65-ade6-952702528bf4,幫我看本週機台狀態。,csv_preview,0,12257,0,25.0,,running_hours|off_hours|total_hours|utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0078,qwen3:8b,S06_next_week_power,forecast,1,7ca5d307-2ff8-4fde-9ff4-cd8417bfe96f,幫我預測下週耗電量。,csv_preview,0,21468,0,25.0,,forecast_7d_increment,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0079,qwen3:8b,S07_next_month_cost,forecast,1,2a146a4d-b792-4f81-b415-06bcb93debbc,幫我預測下個月電費，電價用每度 4 元。,csv_preview,0,26834,0,25.0,,forecast_30d_increment|estimated_30d_cost,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
20260526_012823_bf7c136a,gpt-5.5,J0080,qwen3:8b,S08_period_anomaly,anomaly,1,38adce70-433d-44ad-8b33-de636f0f57e6,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,csv_preview,0,8418,0,5.0,,rows|anomaly_count|anomaly_rate|verdict,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,"WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)
2026-05-25T17:28:24.067071Z  WARN codex_state::runtime: failed to open state db at /Users/cody20179/.codex/state_5.sqlite: error returned from database: (code: 8) attempt to write a readonly database
2026-05-25T17:28:24.067094Z  WARN codex_rollout::state_db: failed to initialize state runtime: failed to initialize state runtime at /Users/cody20179/.codex: error returned from database: (code: 8) attempt to write a readonly database
Error: failed to initialize in-process app-server client: Operation not permitted (os error 1)
"
