run_id,model_source,model_deployment,model_name,model_label,case_id,cnc_mcp_tool_name,cnc_tool_layer,session_id,status,functional_success,expected_tool_called,tool_output_status_ok,tool_output_error_detected,tool_input_events,tool_output_events,event_count,duration_ms_client,answer_chars,tool_output_chars,estimated_answer_tokens,estimated_tool_output_tokens,error,answer_preview,tool_input_preview,tool_output_preview
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_train_forecast,tool_train_forecast,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_data_status,tool_data_status,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_update_data,tool_update_data,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_run_state_analysis,tool_run_state_analysis,state,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_train_forecast,tool_train_forecast,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:latest,gemma4:latest (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_data_status,tool_data_status,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_update_data,tool_update_data,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_run_state_analysis,tool_run_state_analysis,state,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_train_forecast,tool_train_forecast,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,nemotron-3-nano:latest,nemotron-3-nano:latest (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_data_status,tool_data_status,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_update_data,tool_update_data,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_run_state_analysis,tool_run_state_analysis,state,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_train_forecast,tool_train_forecast,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:120b,gpt-oss:120b (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_data_status,tool_data_status,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_update_data,tool_update_data,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_run_state_analysis,tool_run_state_analysis,state,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_train_forecast,tool_train_forecast,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gpt-oss:20b,gpt-oss:20b (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_data_status,tool_data_status,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_update_data,tool_update_data,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_run_state_analysis,tool_run_state_analysis,state,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_train_forecast,tool_train_forecast,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,qwen3:8b,qwen3:8b (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
